,id,dtm,value,corriente_1,voltaje,corriente_2,corriente_3,potencia_1,potencia_2,potencia_3,FP_1,FP_2,FP_3,frecuencia,building_id,sensor_id
1077,2157664,2023-08-30 04:29:30,0.05,74.26,223.81,74.07,84.66,3.27,2.77,5.39,1.66,1.71,1.51,60.01,65,82
1078,2157668,2023-08-30 04:29:45,0.05,74.28,223.79,74.09,84.6,3.27,2.78,5.38,1.66,1.71,1.51,60.0,65,82
1079,2157674,2023-08-30 04:30:00,0.05,74.18,223.79,74.01,84.45,3.26,2.78,5.37,1.66,1.71,1.51,59.98,65,82
1080,2157677,2023-08-30 04:30:15,0.05,74.35,223.94,74.25,84.74,3.26,2.8,5.4,1.66,1.71,1.51,60.02,65,82
1081,2157682,2023-08-30 04:30:30,0.05,74.45,223.93,73.4,84.56,3.28,2.94,5.37,1.66,1.69,1.51,60.02,65,82
1082,2157685,2023-08-30 04:30:45,0.05,74.38,223.85,73.36,84.59,3.28,2.95,5.39,1.66,1.69,1.51,60.01,65,82
1083,2157690,2023-08-30 04:31:00,0.05,74.36,223.76,73.23,84.47,3.29,2.93,5.37,1.66,1.69,1.51,59.99,65,82
1084,2157692,2023-08-30 04:31:15,0.05,74.44,223.94,73.37,84.69,3.29,2.93,5.39,1.66,1.69,1.51,60.04,65,82
1085,2157698,2023-08-30 04:31:30,0.05,74.44,223.81,73.28,84.53,3.29,2.92,5.37,1.66,1.69,1.51,60.01,65,82
1086,2157702,2023-08-30 04:31:45,0.05,74.37,223.8,73.13,84.57,3.44,2.92,5.38,1.64,1.69,1.51,59.99,65,82
1087,2157706,2023-08-30 04:32:00,0.05,74.49,223.68,73.17,84.71,3.46,2.93,5.4,1.64,1.69,1.51,60.01,65,82
1088,2157709,2023-08-30 04:32:15,0.05,74.41,223.64,73.16,84.53,3.45,2.95,5.39,1.64,1.69,1.51,59.96,65,82
1089,2157714,2023-08-30 04:32:30,0.05,74.61,223.63,73.19,81.15,2.96,2.94,5.01,1.69,1.69,1.52,59.98,65,82
1090,2157717,2023-08-30 04:32:45,0.04,74.76,223.74,73.2,80.81,2.93,2.93,4.93,1.7,1.69,1.53,60.02,65,82
1091,2157721,2023-08-30 04:33:00,0.04,74.68,223.76,73.17,80.86,2.92,2.92,4.96,1.7,1.69,1.53,59.99,65,82
1092,2157724,2023-08-30 04:33:15,0.04,74.52,223.54,73.12,80.9,2.93,2.93,4.99,1.7,1.69,1.52,59.97,65,82
1093,2157729,2023-08-30 04:33:30,0.04,74.52,223.69,73.17,80.71,2.89,2.91,4.93,1.7,1.69,1.53,60.0,65,82
1094,2157733,2023-08-30 04:33:45,0.04,74.57,223.72,73.22,80.9,2.9,2.91,4.96,1.7,1.69,1.53,60.01,65,82
1095,2157738,2023-08-30 04:34:00,0.05,72.69,223.45,72.95,80.83,3.18,2.9,4.96,1.66,1.69,1.53,59.98,65,82
1096,2157740,2023-08-30 04:34:15,0.05,73.81,223.62,73.25,81.08,3.04,2.94,4.99,1.68,1.69,1.53,60.02,65,82
1097,2157746,2023-08-30 04:34:30,0.05,76.37,222.76,72.51,81.66,3.52,3.4,5.21,1.64,1.63,1.51,59.96,65,82
1098,2157750,2023-08-30 04:34:45,0.05,76.8,222.69,72.35,81.72,3.59,3.46,5.22,1.64,1.63,1.51,59.97,65,82
1099,2157753,2023-08-30 04:35:00,0.05,76.61,223.18,72.53,81.9,3.55,3.43,5.25,1.64,1.63,1.5,59.98,65,82
1100,2157757,2023-08-30 04:35:15,0.05,76.19,222.76,72.6,81.75,3.48,3.36,5.21,1.65,1.64,1.51,60.01,65,82
1101,2157761,2023-08-30 04:35:30,0.05,75.82,222.58,72.6,85.03,3.88,3.34,5.6,1.6,1.64,1.49,59.95,65,82
1102,2157764,2023-08-30 04:35:45,0.06,70.13,222.83,72.65,94.19,4.96,3.33,7.43,1.45,1.64,1.39,60.02,65,82
1103,2157769,2023-08-30 04:36:00,0.07,69.74,222.64,72.48,95.21,5.08,3.3,7.56,1.43,1.64,1.39,59.96,65,82
1104,2157773,2023-08-30 04:36:15,0.07,69.93,223.48,72.71,94.14,4.94,3.34,7.46,1.45,1.64,1.39,59.96,65,82
1105,2157776,2023-08-30 04:36:30,0.07,70.1,222.67,72.36,93.74,4.94,3.31,7.37,1.45,1.64,1.39,59.97,65,82
1106,2157781,2023-08-30 04:36:45,0.07,70.21,223.23,72.67,93.4,4.87,3.34,7.33,1.46,1.64,1.39,59.98,65,82
1107,2157786,2023-08-30 04:37:00,0.07,70.07,223.06,72.71,93.78,4.88,3.32,7.36,1.46,1.64,1.39,59.99,65,82
1108,2157788,2023-08-30 04:37:15,0.07,70.33,222.72,72.68,93.52,4.87,3.33,7.29,1.46,1.64,1.4,60.02,65,82
1109,2157792,2023-08-30 04:37:30,0.07,70.49,223.07,72.84,94.07,4.94,3.38,7.41,1.46,1.64,1.39,60.0,65,82
1110,2157796,2023-08-30 04:37:45,0.07,70.54,222.73,72.62,93.73,4.92,3.35,7.34,1.46,1.64,1.39,60.03,65,82
1111,2157801,2023-08-30 04:38:00,0.07,70.49,222.74,72.69,93.99,4.93,3.38,7.39,1.46,1.64,1.39,60.0,65,82
1112,2157806,2023-08-30 04:38:15,0.07,70.45,223.28,72.64,93.96,4.95,3.37,7.4,1.46,1.64,1.39,59.98,65,82
1113,2157809,2023-08-30 04:38:30,0.07,70.44,222.88,72.59,93.81,4.93,3.35,7.36,1.46,1.64,1.39,59.98,65,82
1114,2157814,2023-08-30 04:38:45,0.06,66.67,223.25,73.3,94.01,4.48,2.9,7.41,1.48,1.69,1.39,60.0,65,82
1115,2157816,2023-08-30 04:39:00,0.06,66.88,223.22,73.27,94.18,4.49,2.9,7.41,1.48,1.69,1.39,60.05,65,82
1116,2157821,2023-08-30 04:39:15,0.06,66.74,222.99,73.05,93.76,4.48,2.89,7.36,1.48,1.69,1.39,59.98,65,82
1117,2157825,2023-08-30 04:39:30,0.06,66.88,222.89,73.21,94.17,4.52,2.92,7.4,1.48,1.69,1.39,60.01,65,82
1118,2157830,2023-08-30 04:39:45,0.06,66.7,222.95,73.03,93.74,4.47,2.89,7.36,1.48,1.69,1.39,59.97,65,82
1119,2157833,2023-08-30 04:40:00,0.06,66.72,222.99,72.94,94.04,4.49,2.88,7.42,1.48,1.69,1.39,59.96,65,82
1120,2157838,2023-08-30 04:40:15,0.06,66.96,223.09,73.21,94.14,4.51,2.93,7.42,1.48,1.69,1.39,60.0,65,82
1121,2157841,2023-08-30 04:40:30,0.06,66.76,223.09,73.1,93.91,4.48,2.9,7.39,1.48,1.69,1.39,59.97,65,82
1122,2157844,2023-08-30 04:40:45,0.06,66.94,223.24,73.3,94.24,4.5,2.92,7.42,1.48,1.69,1.39,60.02,65,82
1123,2157848,2023-08-30 04:41:00,0.06,66.98,223.36,73.43,94.21,4.52,2.96,7.43,1.48,1.69,1.39,60.01,65,82
1124,2157852,2023-08-30 04:41:15,0.06,66.96,222.46,72.96,93.95,4.49,2.91,7.38,1.48,1.69,1.39,60.0,65,82
1125,2157856,2023-08-30 04:41:30,0.06,67.01,222.98,73.21,94.21,4.53,2.93,7.42,1.48,1.69,1.39,60.01,65,82
1126,2157861,2023-08-30 04:41:45,0.07,71.58,222.98,72.56,94.06,5.09,3.54,7.51,1.45,1.62,1.38,60.0,65,82
1127,2157866,2023-08-30 04:42:00,0.07,70.48,222.72,72.83,96.27,4.96,3.43,7.96,1.45,1.63,1.36,59.98,65,82
1128,2157870,2023-08-30 04:42:15,0.07,69.79,222.88,72.86,92.14,4.46,3.42,7.53,1.51,1.63,1.37,60.0,65,82
1129,2157873,2023-08-30 04:42:30,0.06,69.76,222.79,72.74,91.91,4.46,3.41,7.49,1.5,1.63,1.37,59.98,65,82
1130,2157877,2023-08-30 04:42:45,0.06,69.66,222.81,72.88,92.3,4.45,3.41,7.56,1.5,1.63,1.37,59.98,65,82
1131,2157881,2023-08-30 04:43:00,0.06,69.56,223.23,72.91,92.12,4.41,3.38,7.52,1.51,1.64,1.37,60.0,65,82
1132,2157884,2023-08-30 04:43:15,0.06,69.89,223.52,73.08,91.93,4.44,3.41,7.48,1.51,1.64,1.37,60.07,65,82
1133,2157890,2023-08-30 04:43:30,0.06,69.9,223.37,72.95,89.72,4.45,3.42,7.02,1.51,1.63,1.4,60.01,65,82
1134,2157893,2023-08-30 04:43:45,0.06,69.77,223.17,72.58,89.43,4.42,3.39,7.0,1.51,1.64,1.4,59.95,65,82
1135,2157898,2023-08-30 04:44:00,0.06,70.18,223.28,72.54,89.53,4.47,3.39,7.0,1.51,1.63,1.4,60.03,65,82
1136,2157902,2023-08-30 04:44:15,0.06,70.17,222.91,72.6,89.52,4.48,3.42,7.0,1.51,1.63,1.4,59.99,65,82
1137,2157904,2023-08-30 04:44:30,0.06,70.1,223.25,72.57,89.28,4.45,3.41,6.97,1.51,1.63,1.4,60.0,65,82
1138,2157910,2023-08-30 04:44:45,0.06,70.09,222.99,72.57,89.48,4.46,3.43,7.0,1.51,1.63,1.4,59.98,65,82
1139,2157914,2023-08-30 04:45:00,0.06,70.16,223.12,72.63,89.55,4.47,3.44,7.02,1.51,1.63,1.39,59.98,65,82
1140,2157916,2023-08-30 04:45:15,0.07,71.18,222.97,72.75,93.85,5.04,3.47,7.47,1.45,1.63,1.38,60.01,65,82
1141,2157922,2023-08-30 04:45:30,0.07,70.84,222.84,72.53,93.63,5.0,3.43,7.43,1.45,1.63,1.39,59.98,65,82
1142,2157924,2023-08-30 04:45:45,0.07,71.01,223.15,72.75,93.95,5.01,3.46,7.49,1.45,1.63,1.38,60.01,65,82
1143,2157930,2023-08-30 04:46:00,0.07,71.24,223.18,70.8,93.7,5.03,3.98,7.48,1.45,1.56,1.38,60.03,65,82
1144,2157933,2023-08-30 04:46:15,0.07,71.45,223.42,70.75,93.85,5.08,3.97,7.5,1.45,1.56,1.38,60.05,65,82
1145,2157936,2023-08-30 04:46:30,0.07,71.23,223.66,70.8,94.34,5.05,3.96,7.68,1.45,1.56,1.37,60.05,65,82
1146,2157942,2023-08-30 04:46:45,0.07,71.2,223.58,70.72,93.23,5.05,3.97,7.57,1.45,1.56,1.37,60.02,65,82
1147,2157945,2023-08-30 04:47:00,0.07,71.07,223.52,70.5,92.91,5.04,3.95,7.53,1.45,1.56,1.38,59.97,65,82
1148,2157948,2023-08-30 04:47:15,0.07,73.61,223.51,70.57,93.53,5.59,3.97,7.61,1.41,1.56,1.37,60.0,65,82
1149,2157954,2023-08-30 04:47:30,0.07,75.85,223.62,70.45,93.19,6.06,3.97,7.54,1.38,1.56,1.38,59.98,65,82
1150,2157958,2023-08-30 04:47:45,0.07,76.02,223.73,70.55,93.36,6.08,3.96,7.54,1.38,1.56,1.38,60.03,65,82
1151,2157961,2023-08-30 04:48:00,0.07,75.95,223.22,70.4,93.34,6.09,3.97,7.54,1.38,1.56,1.38,59.97,65,82
1152,2157966,2023-08-30 04:48:15,0.07,76.11,223.1,70.47,93.44,6.09,3.97,7.56,1.38,1.56,1.38,60.01,65,82
1153,2157970,2023-08-30 04:48:30,0.07,76.19,223.05,70.38,93.43,6.11,3.99,7.58,1.38,1.56,1.37,59.98,65,82
1154,2157974,2023-08-30 04:48:45,0.07,73.48,222.87,70.53,93.27,5.53,3.96,7.53,1.42,1.56,1.38,60.02,65,82
1155,2157977,2023-08-30 04:49:00,0.07,73.46,223.2,70.59,93.39,5.55,3.97,7.57,1.42,1.56,1.37,59.98,65,82
1156,2157981,2023-08-30 04:49:15,0.07,73.55,223.26,70.73,93.55,5.53,3.96,7.55,1.42,1.56,1.38,60.06,65,82
1157,2157986,2023-08-30 04:49:30,0.07,71.38,222.97,70.76,93.21,5.07,3.99,7.54,1.45,1.56,1.37,59.98,65,82
1158,2157988,2023-08-30 04:49:45,0.07,71.39,222.8,70.76,93.31,5.05,3.97,7.53,1.45,1.56,1.38,60.04,65,82
1159,2157994,2023-08-30 04:50:00,0.07,71.34,223.07,70.56,93.35,5.08,3.96,7.58,1.45,1.56,1.37,59.96,65,82
1160,2157996,2023-08-30 04:50:15,0.07,71.13,223.04,72.75,93.62,5.03,3.48,7.6,1.45,1.63,1.37,59.98,65,82
1161,2158001,2023-08-30 04:50:30,0.06,66.76,223.17,73.54,93.56,4.47,2.91,7.57,1.48,1.69,1.38,60.02,65,82
1162,2158006,2023-08-30 04:50:45,0.06,66.6,223.4,73.46,93.44,4.46,2.91,7.59,1.48,1.69,1.37,59.97,65,82
1163,2158008,2023-08-30 04:51:00,0.06,66.68,223.11,73.36,93.52,4.46,2.9,7.57,1.48,1.69,1.37,60.0,65,82
1164,2158013,2023-08-30 04:51:15,0.06,66.77,223.18,73.49,93.43,4.45,2.91,7.54,1.48,1.69,1.38,60.05,65,82
1165,2158016,2023-08-30 04:51:30,0.06,65.53,222.91,73.2,93.44,4.73,2.91,7.56,1.44,1.69,1.37,59.96,65,82
1166,2158022,2023-08-30 04:51:45,0.06,65.32,223.24,73.23,93.47,4.66,2.86,7.55,1.45,1.69,1.38,60.01,65,82
1167,2158025,2023-08-30 04:52:00,0.06,66.91,223.6,73.66,94.25,4.49,2.94,7.55,1.48,1.69,1.38,60.03,65,82
1168,2158029,2023-08-30 04:52:15,0.06,65.53,223.26,74.13,89.66,3.93,2.77,7.08,1.54,1.71,1.39,59.97,65,82
1169,2158034,2023-08-30 04:52:30,0.06,65.69,223.54,74.42,89.91,3.96,2.81,7.12,1.53,1.71,1.39,60.0,65,82
1170,2158037,2023-08-30 04:52:45,0.06,65.53,222.86,74.11,89.66,3.93,2.76,7.06,1.54,1.71,1.39,59.97,65,82
1171,2158041,2023-08-30 04:53:00,0.06,65.64,223.26,74.1,89.59,3.95,2.77,7.07,1.53,1.71,1.39,59.97,65,82
1172,2158046,2023-08-30 04:53:15,0.06,65.64,222.98,74.2,89.72,3.95,2.79,7.08,1.53,1.71,1.39,59.96,65,82
1173,2158049,2023-08-30 04:53:30,0.06,69.84,222.91,73.59,89.88,4.46,3.33,7.08,1.5,1.65,1.39,60.02,65,82
1174,2158054,2023-08-30 04:53:45,0.06,70.54,223.1,73.31,89.44,4.5,3.36,6.99,1.51,1.64,1.4,59.97,65,82
1175,2158056,2023-08-30 04:54:00,0.06,70.2,223.29,73.59,89.86,4.46,3.31,7.04,1.51,1.65,1.4,60.01,65,82
1176,2158062,2023-08-30 04:54:15,0.06,69.64,223.02,73.48,89.57,4.39,3.25,7.01,1.51,1.65,1.4,59.97,65,82
1177,2158064,2023-08-30 04:54:30,0.06,69.59,223.29,73.72,89.94,4.38,3.26,7.07,1.51,1.65,1.39,60.01,65,82
1178,2158069,2023-08-30 04:54:45,0.06,66.33,223.03,74.15,89.77,3.97,2.81,7.03,1.54,1.7,1.39,59.98,65,82
1179,2158073,2023-08-30 04:55:00,0.06,65.93,223.86,74.52,90.01,3.91,2.74,7.07,1.54,1.71,1.4,60.07,65,82
1180,2158077,2023-08-30 04:55:15,0.06,66.21,223.6,74.34,93.87,4.42,2.74,7.49,1.48,1.71,1.39,60.0,65,82
1181,2158081,2023-08-30 04:55:30,0.06,66.32,223.55,74.22,94.04,4.47,2.74,7.52,1.48,1.71,1.38,59.98,65,82
1182,2158085,2023-08-30 04:55:45,0.06,66.4,223.37,74.18,94.34,4.48,2.76,7.57,1.48,1.71,1.38,59.98,65,82
1183,2158088,2023-08-30 04:56:00,0.06,66.36,223.6,74.18,93.94,4.46,2.76,7.51,1.48,1.71,1.38,59.98,65,82
1184,2158092,2023-08-30 04:56:15,0.06,66.62,223.51,74.16,93.97,4.5,2.76,7.48,1.48,1.71,1.39,60.0,65,82
1185,2158097,2023-08-30 04:56:30,0.06,66.6,223.66,74.17,93.74,4.48,2.78,7.48,1.48,1.71,1.39,59.98,65,82
1186,2158101,2023-08-30 04:56:45,0.06,66.53,223.23,74.12,93.95,4.48,2.77,7.48,1.48,1.71,1.38,59.96,65,82
1187,2158104,2023-08-30 04:57:00,0.06,66.4,223.22,74.12,93.81,4.36,2.79,7.48,1.49,1.71,1.38,59.98,65,82
1188,2158108,2023-08-30 04:57:15,0.05,74.26,223.13,73.86,84.38,3.32,2.78,5.49,1.65,1.71,1.5,59.94,65,82
1189,2158113,2023-08-30 04:57:30,0.05,74.35,223.19,74.17,84.46,3.29,2.82,5.48,1.66,1.7,1.5,60.01,65,82
1190,2158116,2023-08-30 04:57:45,0.05,76.86,223.19,73.58,84.55,3.64,3.16,5.49,1.63,1.66,1.5,60.01,65,82
1191,2158120,2023-08-30 04:58:00,0.05,78.35,223.19,73.55,84.46,3.85,3.42,5.49,1.62,1.64,1.5,60.0,65,82
1192,2158124,2023-08-30 04:58:15,0.05,77.46,222.75,73.36,84.25,3.73,3.27,5.46,1.63,1.65,1.5,59.96,65,82
1193,2158130,2023-08-30 04:58:30,0.05,77.47,222.92,73.58,84.25,3.7,3.27,5.45,1.63,1.65,1.5,59.98,65,82
1194,2158133,2023-08-30 04:58:45,0.05,77.75,223.65,74.01,84.79,3.73,3.33,5.54,1.63,1.65,1.5,60.05,65,82
1195,2158136,2023-08-30 04:59:00,0.05,77.6,223.25,73.71,84.76,3.72,3.28,5.53,1.63,1.65,1.5,60.0,65,82
1196,2158142,2023-08-30 04:59:15,0.05,77.42,222.8,73.38,84.29,3.69,3.24,5.46,1.63,1.65,1.5,59.96,65,82
1197,2158145,2023-08-30 04:59:30,0.05,77.77,223.15,73.66,84.46,3.73,3.29,5.47,1.63,1.65,1.5,60.02,65,82
1198,2158146,2023-08-30 04:59:45,0.05,77.19,223.06,73.49,84.68,3.77,3.3,5.47,1.62,1.65,1.5,59.95,65,82
1199,2158151,2023-08-30 05:00:00,0.05,77.39,223.13,73.66,84.91,3.77,3.31,5.49,1.62,1.65,1.5,60.02,65,82
1200,2158153,2023-08-30 05:00:15,0.05,77.57,223.17,73.51,85.12,3.82,3.31,5.52,1.62,1.65,1.5,60.01,65,82
1201,2158157,2023-08-30 05:00:30,0.05,77.62,223.39,73.61,85.01,3.82,3.33,5.51,1.62,1.65,1.5,60.03,65,82
1202,2158162,2023-08-30 05:00:45,0.05,77.97,223.14,73.49,84.97,3.81,3.33,5.45,1.62,1.65,1.5,59.98,65,82
1203,2158165,2023-08-30 05:01:00,0.05,78.04,223.24,73.42,84.97,3.82,3.33,5.45,1.62,1.65,1.51,59.99,65,82
1204,2158170,2023-08-30 05:01:15,0.05,78.42,223.2,73.48,81.12,3.32,3.33,4.98,1.67,1.65,1.53,60.05,65,82
1205,2158173,2023-08-30 05:01:30,0.05,78.2,223.14,73.54,81.55,3.34,3.35,5.09,1.67,1.64,1.52,59.99,65,82
1206,2158178,2023-08-30 05:01:45,0.05,78.11,223.35,73.42,80.96,3.3,3.34,4.99,1.67,1.64,1.52,59.95,65,82
1207,2158181,2023-08-30 05:02:00,0.05,78.03,223.18,73.47,80.83,3.25,3.33,4.96,1.68,1.65,1.53,59.98,65,82
1208,2158185,2023-08-30 05:02:15,0.05,78.1,223.29,73.5,80.92,3.28,3.35,4.98,1.67,1.64,1.53,59.98,65,82
1209,2158191,2023-08-30 05:02:30,0.05,76.66,223.3,73.62,82.07,3.29,3.34,5.27,1.67,1.65,1.5,60.03,65,82
1210,2158193,2023-08-30 05:02:45,0.05,76.6,223.24,73.48,82.02,3.31,3.35,5.3,1.67,1.64,1.5,59.96,65,82
1211,2158198,2023-08-30 05:03:00,0.05,76.54,223.2,73.48,82.01,3.28,3.32,5.28,1.67,1.65,1.5,59.98,65,82
1212,2158203,2023-08-30 05:03:15,0.05,76.7,223.38,73.62,82.15,3.29,3.32,5.29,1.67,1.65,1.5,60.03,65,82
1213,2158205,2023-08-30 05:03:30,0.05,76.68,223.55,73.72,82.29,3.31,3.33,5.32,1.67,1.65,1.5,60.03,65,82
1214,2158211,2023-08-30 05:03:45,0.06,69.42,223.21,73.49,91.76,4.42,3.32,7.26,1.51,1.65,1.39,59.97,65,82
1215,2158215,2023-08-30 05:04:00,0.06,69.7,223.31,73.53,90.44,4.28,3.31,7.04,1.52,1.65,1.4,60.01,65,82
1216,2158217,2023-08-30 05:04:15,0.07,70.33,223.19,73.56,94.62,4.82,3.35,7.51,1.47,1.64,1.39,59.96,65,82
1217,2158222,2023-08-30 05:04:30,0.07,70.61,223.48,73.64,94.17,4.76,3.35,7.44,1.48,1.65,1.39,60.0,65,82
1218,2158227,2023-08-30 05:04:45,0.07,70.89,223.52,73.79,94.3,4.8,3.37,7.44,1.48,1.64,1.39,60.04,65,82
1219,2158231,2023-08-30 05:05:00,0.07,70.55,223.51,73.67,94.57,4.81,3.33,7.49,1.47,1.65,1.39,60.02,65,82
1220,2158235,2023-08-30 05:05:15,0.07,70.32,223.27,73.58,95.04,4.87,3.32,7.56,1.46,1.65,1.39,60.02,65,82
1221,2158239,2023-08-30 05:05:30,0.07,70.4,223.54,73.79,95.9,4.97,3.36,7.71,1.45,1.64,1.38,60.06,65,82
1222,2158241,2023-08-30 05:05:45,0.07,66.25,223.68,74.48,95.45,4.43,2.79,7.65,1.48,1.71,1.38,60.02,65,82
1223,2158245,2023-08-30 05:06:00,0.06,66.5,223.53,74.52,95.19,4.41,2.8,7.6,1.49,1.71,1.38,60.03,65,82
1224,2158251,2023-08-30 05:06:15,0.06,66.69,223.17,74.45,94.45,4.31,2.82,7.45,1.5,1.7,1.39,60.06,65,82
1225,2158255,2023-08-30 05:06:30,0.06,66.66,223.4,74.38,93.97,4.27,2.82,7.41,1.5,1.7,1.39,60.02,65,82
1226,2158259,2023-08-30 05:06:45,0.06,66.57,223.26,74.24,94.26,4.29,2.81,7.46,1.5,1.7,1.39,59.99,65,82
1227,2158261,2023-08-30 05:07:00,0.06,66.63,223.33,74.2,94.07,4.26,2.78,7.42,1.5,1.71,1.39,60.02,65,82
1228,2158267,2023-08-30 05:07:15,0.06,66.72,223.5,74.33,94.04,4.28,2.81,7.42,1.5,1.7,1.39,60.01,65,82
1229,2158269,2023-08-30 05:07:30,0.06,66.8,223.49,74.46,94.25,4.28,2.82,7.45,1.5,1.7,1.39,60.03,65,82
1230,2158274,2023-08-30 05:07:45,0.06,65.55,223.4,74.2,94.46,4.56,2.8,7.49,1.46,1.71,1.39,59.99,65,82
1231,2158277,2023-08-30 05:08:00,0.06,65.22,223.41,74.17,94.15,4.5,2.79,7.45,1.47,1.71,1.39,59.98,65,82
1232,2158281,2023-08-30 05:08:15,0.06,66.76,223.57,74.44,94.52,4.28,2.78,7.49,1.5,1.71,1.39,60.03,65,82
1233,2158286,2023-08-30 05:08:30,0.06,66.59,223.39,74.39,94.59,4.28,2.8,7.51,1.5,1.71,1.39,60.0,65,82
1234,2158290,2023-08-30 05:08:45,0.06,69.49,223.46,73.79,94.41,4.64,3.18,7.48,1.48,1.66,1.39,59.97,65,82
1235,2158293,2023-08-30 05:09:00,0.07,70.92,223.22,73.55,94.72,4.82,3.34,7.51,1.47,1.65,1.39,60.0,65,82
1236,2158298,2023-08-30 05:09:15,0.06,67.07,223.35,74.18,94.53,4.33,2.87,7.48,1.5,1.7,1.39,60.03,65,82
1237,2158303,2023-08-30 05:09:30,0.06,66.78,223.04,74.13,94.42,4.32,2.82,7.47,1.5,1.7,1.39,59.98,65,82
1238,2158305,2023-08-30 05:09:45,0.06,66.53,223.13,74.16,94.34,4.29,2.79,7.46,1.5,1.71,1.39,59.97,65,82
1239,2158309,2023-08-30 05:10:00,0.06,66.61,223.05,72.0,94.58,4.29,3.23,7.53,1.5,1.65,1.39,60.01,65,82
1240,2158313,2023-08-30 05:10:15,0.06,66.61,223.21,71.28,94.29,4.38,3.2,7.48,1.49,1.65,1.39,59.97,65,82
1241,2158319,2023-08-30 05:10:30,0.06,66.49,223.73,72.14,94.54,4.26,3.18,7.52,1.51,1.66,1.39,60.02,65,82
1242,2158321,2023-08-30 05:10:45,0.06,66.43,223.3,71.89,94.28,4.25,3.14,7.47,1.51,1.66,1.39,60.02,65,82
1243,2158326,2023-08-30 05:11:00,0.06,66.62,223.63,72.12,94.3,4.28,3.21,7.5,1.5,1.65,1.39,59.99,65,82
1244,2158330,2023-08-30 05:11:15,0.06,66.79,223.3,69.88,94.13,4.33,3.68,7.48,1.5,1.59,1.39,59.96,65,82
1245,2158335,2023-08-30 05:11:30,0.07,67.0,222.92,69.96,94.3,4.36,3.72,7.5,1.5,1.58,1.39,59.98,65,82
1246,2158337,2023-08-30 05:11:45,0.07,66.94,223.7,70.14,94.38,4.34,3.72,7.51,1.5,1.59,1.39,60.02,65,82
1247,2158342,2023-08-30 05:12:00,0.07,67.03,223.82,70.17,94.6,4.36,3.72,7.54,1.5,1.59,1.39,60.04,65,82
1248,2158346,2023-08-30 05:12:15,0.06,70.17,223.78,70.06,90.11,4.29,4.21,7.04,1.53,1.53,1.4,60.03,65,82
1249,2158349,2023-08-30 05:12:30,0.07,70.06,223.45,69.92,90.2,4.28,4.19,7.06,1.53,1.53,1.4,60.0,65,82
1250,2158354,2023-08-30 05:12:45,0.07,69.92,223.31,69.78,89.9,4.28,4.16,7.02,1.53,1.53,1.4,59.95,65,82
1251,2158357,2023-08-30 05:13:00,0.06,69.95,223.52,70.0,90.02,4.27,4.2,7.03,1.53,1.53,1.4,60.0,65,82
1252,2158361,2023-08-30 05:13:15,0.07,69.97,223.74,70.16,90.12,4.26,4.21,7.05,1.53,1.53,1.4,60.01,65,82
1253,2158367,2023-08-30 05:13:30,0.06,70.08,223.83,70.02,89.92,4.27,4.2,7.02,1.53,1.53,1.4,60.02,65,82
1254,2158371,2023-08-30 05:13:45,0.07,70.2,223.77,69.85,89.87,4.3,4.19,7.02,1.53,1.53,1.4,59.99,65,82
1255,2158374,2023-08-30 05:14:00,0.07,70.06,223.71,70.01,90.21,4.28,4.23,7.07,1.53,1.53,1.4,59.99,65,82
1256,2158379,2023-08-30 05:14:15,0.07,70.26,223.77,70.05,89.92,4.29,4.23,7.02,1.53,1.53,1.4,60.02,65,82
1257,2158382,2023-08-30 05:14:30,0.07,70.35,223.7,70.03,89.96,4.38,4.25,7.04,1.52,1.53,1.4,59.97,65,82
1258,2158385,2023-08-30 05:14:45,0.07,70.32,223.86,70.09,90.27,4.37,4.24,7.09,1.52,1.53,1.4,60.0,65,82
1259,2158390,2023-08-30 05:15:00,0.07,70.43,223.73,70.01,90.23,4.39,4.24,7.07,1.52,1.53,1.4,60.01,65,82
1260,2158394,2023-08-30 05:15:15,0.07,71.24,223.81,69.97,94.4,4.97,4.26,7.52,1.46,1.52,1.39,60.01,65,82
1261,2158397,2023-08-30 05:15:30,0.07,70.9,223.71,71.5,94.6,4.92,3.76,7.53,1.46,1.59,1.39,59.98,65,82
1262,2158403,2023-08-30 05:15:45,0.07,70.94,223.77,71.54,94.4,4.9,3.75,7.5,1.47,1.59,1.39,59.98,65,82
1263,2158405,2023-08-30 05:16:00,0.07,71.09,223.79,71.67,94.59,4.93,3.79,7.54,1.46,1.59,1.39,59.98,65,82
1264,2158410,2023-08-30 05:16:15,0.07,71.19,223.85,71.6,94.31,4.85,3.76,7.47,1.47,1.59,1.39,59.99,65,82
1265,2158414,2023-08-30 05:16:30,0.07,71.26,223.81,71.67,94.4,4.85,3.77,7.5,1.47,1.59,1.39,59.99,65,82
1266,2158417,2023-08-30 05:16:45,0.07,71.2,223.78,71.57,94.24,4.84,3.77,7.49,1.47,1.59,1.39,59.97,65,82
1267,2158423,2023-08-30 05:17:00,0.07,71.4,223.78,71.76,94.25,4.84,3.78,7.46,1.48,1.59,1.39,60.03,65,82
1268,2158425,2023-08-30 05:17:15,0.07,71.32,223.74,71.75,94.16,4.83,3.78,7.45,1.48,1.59,1.39,60.01,65,82
1269,2158431,2023-08-30 05:17:30,0.07,71.14,223.67,71.63,94.51,4.84,3.76,7.51,1.47,1.59,1.39,59.96,65,82
